record,start_s,end_s,stage,label_2class,EEG_stage,EEG_conf,Sleep_detect,Sleep_W_prob,Final_stage,RuleApplied
slp03,5040.0,5070.0,W,W,1,0.7133333333333334,W,0.5098723768839111,1,0
slp03,5070.0,5100.0,W,W,2,0.9533333333333334,W,0.6594124889782401,2,0
slp03,5100.0,5130.0,W,W,2,0.9833333333333333,W,0.5808578203252075,2,0
slp03,5130.0,5160.0,W,W,2,0.9933333333333333,W,0.5163665251618736,2,0
slp03,5160.0,5190.0,W,W,2,0.95,W,0.6918421931274795,2,0
slp03,5190.0,5220.0,W,W,2,0.6566666666666666,W,0.5719883978777873,2,0
slp03,5220.0,5250.0,W,W,W,0.67,W,0.68565568189527,W,1
slp03,5250.0,5280.0,W,W,1,0.7733333333333333,W,0.5506951050699355,1,0
slp03,5280.0,5310.0,W,W,2,0.9,W,0.7454467911486303,2,0
slp03,5310.0,5340.0,W,W,1,0.68,W,0.8252905776797125,W,1
slp03,5340.0,5370.0,W,W,2,0.8533333333333334,W,0.5630273575835764,2,0
slp03,5370.0,5400.0,W,W,W,0.6833333333333333,W,0.5369124796209306,W,0
slp03,5400.0,5430.0,W,W,2,0.9966666666666667,W,0.7243684248627097,2,0
slp03,5430.0,5460.0,W,W,2,0.89,W,0.5489657832510735,2,0
slp03,5460.0,5490.0,W,W,2,0.9833333333333333,W,0.6268731341396198,2,0
slp03,5490.0,5520.0,W,W,2,0.9933333333333333,Sleep,0.4350468516497345,2,0
slp03,5520.0,5550.0,W,W,1,0.61,W,0.7523625726691329,W,1
slp03,5550.0,5580.0,W,W,2,0.9866666666666667,W,0.6847138274180218,2,0
slp03,5580.0,5610.0,W,W,2,0.8966666666666666,W,0.6823397621209167,2,0
slp03,5610.0,5640.0,W,W,2,0.96,W,0.5802075083856458,2,0
slp03,5640.0,5670.0,W,W,2,0.8866666666666667,W,0.7932241906278957,2,0
slp03,5670.0,5700.0,W,W,2,0.9733333333333334,W,0.6977584756489227,2,0
slp03,5700.0,5730.0,W,W,2,0.9866666666666667,W,0.80784712643324,2,0
slp03,5730.0,5760.0,W,W,2,0.9366666666666666,W,0.7628439076740487,2,0
slp03,5760.0,5790.0,W,W,2,0.9866666666666667,W,0.517862493214727,2,0
slp03,5790.0,5820.0,W,W,2,0.99,W,0.572676635770841,2,0
slp03,5820.0,5850.0,W,W,2,0.9766666666666667,Sleep,0.45502997144588503,2,0
slp03,5850.0,5880.0,W,W,2,0.9966666666666667,W,0.5734521226183305,2,0
slp03,5880.0,5910.0,W,W,2,0.97,W,0.5713388741677822,2,0
slp03,5910.0,5940.0,W,W,2,0.9766666666666667,W,0.5111962447690681,2,0
slp03,5940.0,5970.0,W,W,2,0.9833333333333333,Sleep,0.49718957423882043,2,0
slp03,5970.0,6000.0,W,W,2,0.9166666666666666,Sleep,0.4916233552008863,2,0
slp03,6000.0,6030.0,W,W,2,0.99,W,0.5551069500045411,2,0
slp03,6030.0,6060.0,W,W,2,0.7866666666666666,Sleep,0.4090802871212983,2,0
slp03,6060.0,6090.0,W,W,2,0.9466666666666667,Sleep,0.43971749482538275,2,0
slp03,6090.0,6120.0,1,Sleep,2,0.9533333333333334,Sleep,0.21115616578668786,2,0
slp03,6120.0,6150.0,1,Sleep,2,0.99,Sleep,0.2308764985616761,2,0
slp03,6150.0,6180.0,1,Sleep,2,0.9566666666666667,Sleep,0.4233059862264807,2,0
slp03,6180.0,6210.0,1,Sleep,2,0.91,Sleep,0.08150207731427205,2,0
slp03,6210.0,6240.0,1,Sleep,2,0.9833333333333333,Sleep,0.13772976035032,2,0
slp03,6240.0,6270.0,1,Sleep,2,0.98,Sleep,0.3894793962952372,2,0
slp03,6270.0,6300.0,1,Sleep,2,0.9566666666666667,Sleep,0.35767047952011527,2,0
slp03,6300.0,6330.0,1,Sleep,2,0.9966666666666667,Sleep,0.3795155917875602,2,0
slp03,6330.0,6360.0,2,Sleep,2,0.95,Sleep,0.069221788535009,2,0
slp03,6360.0,6390.0,2,Sleep,2,0.87,Sleep,0.052351747506676836,2,0
slp03,6390.0,6420.0,2,Sleep,2,0.9833333333333333,Sleep,0.062020927169844635,2,0
slp03,6420.0,6450.0,2,Sleep,2,0.9933333333333333,Sleep,0.05241031918092465,2,0
slp03,6450.0,6480.0,2,Sleep,2,0.9766666666666667,Sleep,0.018678543707686922,2,0
slp03,6480.0,6510.0,2,Sleep,2,0.97,Sleep,0.11989554823517058,2,0
slp03,6510.0,6540.0,2,Sleep,2,0.97,Sleep,0.025635008847420898,2,0
slp03,6540.0,6570.0,2,Sleep,2,0.9966666666666667,Sleep,0.1633599856850181,2,0
slp03,6570.0,6600.0,2,Sleep,2,0.98,Sleep,0.10990924810439452,2,0
slp03,6600.0,6630.0,2,Sleep,2,0.98,Sleep,0.1131902987330735,2,0
slp03,6630.0,6660.0,2,Sleep,2,0.8166666666666667,Sleep,0.10727847025577944,2,0
slp03,6660.0,6690.0,2,Sleep,W,0.8933333333333333,Sleep,0.1150012406122388,W,0
slp03,6690.0,6720.0,2,Sleep,W,0.83,Sleep,0.22247851647473202,W,0
slp03,6720.0,6750.0,2,Sleep,1,0.6433333333333333,Sleep,0.1105266491327702,1,0
slp03,6750.0,6780.0,2,Sleep,2,0.98,Sleep,0.042842962475724576,2,0
slp03,6780.0,6810.0,2,Sleep,2,0.9333333333333333,Sleep,0.30335410694923143,2,0
slp03,6810.0,6840.0,2,Sleep,2,0.9533333333333334,Sleep,0.011959203004253198,2,0
slp03,6840.0,6870.0,2,Sleep,2,0.6833333333333333,Sleep,0.2855265314007775,2,0
slp03,6870.0,6900.0,2,Sleep,2,0.81,Sleep,0.10093579024930667,2,0
slp03,6900.0,6930.0,2,Sleep,2,0.9833333333333333,Sleep,0.10560897961166725,2,0
slp03,6930.0,6960.0,2,Sleep,2,0.9966666666666667,Sleep,0.10903319098409538,2,0
slp03,6960.0,6990.0,2,Sleep,2,0.99,Sleep,0.0504562604359977,2,0
slp03,6990.0,7020.0,2,Sleep,2,0.9766666666666667,Sleep,0.1649434822858005,2,0
slp03,7020.0,7050.0,2,Sleep,2,0.75,Sleep,0.01247949302338935,2,0
slp03,7050.0,7080.0,2,Sleep,2,0.9733333333333334,Sleep,0.06509584032240208,2,0
slp03,7080.0,7110.0,2,Sleep,2,0.9766666666666667,Sleep,0.131563385518325,2,0
slp03,7110.0,7140.0,2,Sleep,2,0.9966666666666667,Sleep,0.14111702891103317,2,0
slp03,7140.0,7170.0,2,Sleep,2,0.9933333333333333,Sleep,0.3292290842872376,2,0
slp03,7170.0,7200.0,2,Sleep,2,0.8933333333333333,Sleep,0.12665612731135997,2,0
slp03,7200.0,7230.0,3,Sleep,2,0.9333333333333333,Sleep,0.008308255623220111,2,0
slp03,7230.0,7260.0,3,Sleep,2,0.96,Sleep,0.09646094361088962,2,0
slp03,7260.0,7290.0,3,Sleep,2,0.9733333333333334,Sleep,0.13679445309380378,2,0
slp03,7290.0,7320.0,3,Sleep,2,0.9866666666666667,Sleep,0.11549156529741846,2,0
slp03,7320.0,7350.0,3,Sleep,2,0.98,Sleep,0.17338253421733235,2,0
slp03,7350.0,7380.0,3,Sleep,2,0.9466666666666667,Sleep,0.02803627681384412,2,0
slp03,7380.0,7410.0,3,Sleep,2,0.8666666666666667,Sleep,0.15131373697134975,2,0
slp03,7410.0,7440.0,3,Sleep,2,0.5433333333333333,Sleep,0.1841608218389949,2,0
slp03,7440.0,7470.0,3,Sleep,2,0.8133333333333334,Sleep,0.03170969597149723,2,0
slp03,7470.0,7500.0,3,Sleep,2,0.9566666666666667,Sleep,0.012697587213307627,2,0
slp03,7500.0,7530.0,3,Sleep,2,0.97,Sleep,0.1324693323715598,2,0
slp03,7530.0,7560.0,3,Sleep,2,0.9433333333333334,Sleep,0.21246799177492945,2,0
slp03,7560.0,7590.0,3,Sleep,2,0.4866666666666667,Sleep,0.08167494392487808,2,0
slp03,7590.0,7620.0,3,Sleep,2,0.9533333333333334,Sleep,0.022108096795296923,2,0
slp03,7620.0,7650.0,3,Sleep,2,0.9566666666666667,Sleep,0.06688737058397684,2,0
slp03,7650.0,7680.0,2,Sleep,2,0.9333333333333333,Sleep,0.09456043271222536,2,0
slp03,7680.0,7710.0,2,Sleep,2,0.7133333333333334,Sleep,0.05841195126447559,2,0
slp03,7710.0,7740.0,2,Sleep,W,0.8166666666666667,Sleep,0.03579951436628908,W,0
slp03,7740.0,7770.0,2,Sleep,W,0.71,Sleep,0.03350100351976964,W,0
slp03,7770.0,7800.0,2,Sleep,W,0.79,Sleep,0.04791618272476337,W,0
slp03,7800.0,7830.0,2,Sleep,W,0.8933333333333333,Sleep,0.10802646844299069,W,0
slp03,7830.0,7860.0,2,Sleep,2,0.93,Sleep,0.18265178847561378,2,0
slp03,7860.0,7890.0,3,Sleep,1,0.61,Sleep,0.3555579157046727,1,0
slp03,7890.0,7920.0,3,Sleep,2,0.8266666666666667,Sleep,0.4708966040732385,2,0
slp03,7920.0,7950.0,3,Sleep,2,0.83,Sleep,0.24454563273453417,2,0
slp03,7950.0,7980.0,3,Sleep,2,0.9633333333333334,Sleep,0.26424061604895127,2,0
slp03,7980.0,8010.0,3,Sleep,2,0.9466666666666667,Sleep,0.3231852945611865,2,0
slp03,8010.0,8040.0,3,Sleep,2,0.89,Sleep,0.04835506260109657,2,0
slp03,8040.0,8070.0,3,Sleep,2,1.0,Sleep,0.13661311186372027,2,0
slp03,8070.0,8100.0,3,Sleep,2,0.9733333333333334,Sleep,0.008613614981663959,2,0
slp03,8100.0,8130.0,3,Sleep,2,0.9766666666666667,Sleep,0.04416724668736891,2,0
slp03,8130.0,8160.0,3,Sleep,2,0.9733333333333334,Sleep,0.14346694703017035,2,0
slp03,8160.0,8190.0,3,Sleep,2,0.98,Sleep,0.011513380682371408,2,0
slp03,8190.0,8220.0,3,Sleep,2,0.9566666666666667,Sleep,0.11133838187258661,2,0
slp03,8220.0,8250.0,3,Sleep,2,0.9766666666666667,Sleep,0.08394338151674462,2,0
slp03,8250.0,8280.0,3,Sleep,2,0.9533333333333334,Sleep,0.06525340958443418,2,0
slp03,8280.0,8310.0,3,Sleep,2,0.99,Sleep,0.24199531443299468,2,0
slp03,8310.0,8340.0,3,Sleep,2,0.98,Sleep,0.3875166613360898,2,0
slp03,8340.0,8370.0,3,Sleep,2,0.9666666666666667,Sleep,0.17890896088873967,2,0
slp03,8370.0,8400.0,3,Sleep,2,0.9766666666666667,Sleep,0.15239750725471435,2,0
slp03,8400.0,8430.0,3,Sleep,2,0.8133333333333334,Sleep,0.285488274133424,2,0
slp03,8430.0,8460.0,3,Sleep,2,0.99,Sleep,0.14499545482670795,2,0
slp03,8460.0,8490.0,3,Sleep,2,0.8766666666666667,Sleep,0.2227274614477534,2,0
slp03,8490.0,8520.0,3,Sleep,2,0.96,Sleep,0.01800284526276598,2,0
slp03,8520.0,8550.0,3,Sleep,2,0.9533333333333334,Sleep,0.14914159654501918,2,0
slp03,8550.0,8580.0,3,Sleep,2,0.97,Sleep,0.10590508097962499,2,0
slp03,8580.0,8610.0,3,Sleep,2,0.92,Sleep,0.1102636266385106,2,0
slp03,8610.0,8640.0,3,Sleep,2,0.9566666666666667,Sleep,0.1763985566216661,2,0
slp03,8640.0,8670.0,3,Sleep,2,0.9633333333333334,Sleep,0.34881162666918797,2,0
slp03,8670.0,8700.0,3,Sleep,2,0.9533333333333334,Sleep,0.09475915461556386,2,0
slp03,8700.0,8730.0,3,Sleep,2,0.8833333333333333,Sleep,0.10809555437911124,2,0
slp03,8730.0,8760.0,3,Sleep,2,0.87,Sleep,0.1529503198357674,2,0
slp03,8760.0,8790.0,3,Sleep,2,0.9866666666666667,Sleep,0.0762560896991208,2,0
slp03,8790.0,8820.0,3,Sleep,2,0.9666666666666667,Sleep,0.08500171764588131,2,0
slp03,8820.0,8850.0,3,Sleep,2,0.98,Sleep,0.09740381649147181,2,0
slp03,8850.0,8880.0,3,Sleep,2,0.9066666666666666,Sleep,0.14155606261605744,2,0
slp03,8880.0,8910.0,3,Sleep,2,0.9366666666666666,Sleep,0.08174780497882217,2,0
slp03,8910.0,8940.0,3,Sleep,2,0.9433333333333334,Sleep,0.18310375328945555,2,0
slp03,8940.0,8970.0,3,Sleep,2,0.92,Sleep,0.04366958537533646,2,0
slp03,8970.0,9000.0,3,Sleep,2,0.9933333333333333,Sleep,0.07422695131178707,2,0
slp03,9000.0,9030.0,3,Sleep,2,0.88,Sleep,0.04052795678545997,2,0
slp03,9030.0,9060.0,3,Sleep,2,0.9566666666666667,Sleep,0.10953039026068723,2,0
slp03,9060.0,9090.0,2,Sleep,2,0.7966666666666666,Sleep,0.19945860118601555,2,0
slp03,9090.0,9120.0,2,Sleep,2,0.8766666666666667,Sleep,0.2778865072934287,2,0
slp03,9120.0,9150.0,3,Sleep,2,0.9633333333333334,Sleep,0.1250877849127148,2,0
slp03,9150.0,9180.0,2,Sleep,2,0.4866666666666667,Sleep,0.037341991766134446,2,0
slp03,9180.0,9210.0,2,Sleep,2,0.8066666666666666,Sleep,0.11117996288320375,2,0
slp03,9210.0,9240.0,W,W,2,0.7833333333333333,Sleep,0.3123145335017576,2,0
slp03,9240.0,9270.0,1,Sleep,2,0.98,Sleep,0.06728892164589552,2,0
slp03,9270.0,9300.0,2,Sleep,2,0.8333333333333334,Sleep,0.3374302727735606,2,0
slp03,9300.0,9330.0,2,Sleep,2,0.8933333333333333,Sleep,0.21951669522813058,2,0
slp03,9330.0,9360.0,2,Sleep,2,0.9833333333333333,Sleep,0.2972406412749757,2,0
slp03,9360.0,9390.0,2,Sleep,2,0.8666666666666667,Sleep,0.46163116073735,2,0
slp03,9390.0,9420.0,2,Sleep,2,0.9,W,0.5548632215067181,2,0
slp03,9420.0,9450.0,2,Sleep,2,0.97,Sleep,0.257490147445023,2,0
slp03,9450.0,9480.0,R,Sleep,2,0.9566666666666667,Sleep,0.2877787414063539,2,0
slp03,9480.0,9510.0,R,Sleep,2,0.9833333333333333,W,0.5116404494532564,2,0
slp03,9510.0,9540.0,R,Sleep,2,0.9633333333333334,Sleep,0.2112009093039055,2,0
slp03,9540.0,9570.0,R,Sleep,2,0.97,Sleep,0.27391277614682696,2,0
slp03,9570.0,9600.0,R,Sleep,2,0.9933333333333333,Sleep,0.21030328230521134,2,0
slp03,9600.0,9630.0,R,Sleep,2,0.95,Sleep,0.18226668970882243,2,0
slp03,9630.0,9660.0,R,Sleep,2,0.96,Sleep,0.1883223882648919,2,0
slp03,9660.0,9690.0,R,Sleep,2,0.58,Sleep,0.1601166516306032,2,0
slp03,9690.0,9720.0,1,Sleep,2,0.98,Sleep,0.1322349258688378,2,0
slp03,9720.0,9750.0,R,Sleep,2,0.88,Sleep,0.22779702292268283,2,0
slp03,9750.0,9780.0,R,Sleep,2,0.8333333333333334,Sleep,0.08266258571689905,2,0
slp03,9780.0,9810.0,R,Sleep,2,0.8133333333333334,Sleep,0.047865653296379054,2,0
slp03,9810.0,9840.0,R,Sleep,W,0.7566666666666667,Sleep,0.08923433950318212,W,0
slp03,9840.0,9870.0,R,Sleep,W,0.82,Sleep,0.19947536346270628,W,0
slp03,9870.0,9900.0,R,Sleep,W,0.74,Sleep,0.11521320410441847,W,0
slp03,9900.0,9930.0,R,Sleep,W,0.8233333333333334,Sleep,0.27404352098717166,W,0
slp03,9930.0,9960.0,R,Sleep,W,0.7433333333333333,Sleep,0.24993412182492591,W,0
slp03,9960.0,9990.0,R,Sleep,W,0.6666666666666666,Sleep,0.35416460520382254,W,0
slp03,9990.0,10020.0,R,Sleep,2,0.9066666666666666,Sleep,0.2614954564536413,2,0
slp03,10020.0,10050.0,R,Sleep,W,0.77,Sleep,0.20703140323580058,W,0
slp03,10050.0,10080.0,R,Sleep,W,0.9166666666666666,Sleep,0.1536243625877814,W,0
slp03,10080.0,10110.0,R,Sleep,W,0.83,Sleep,0.19292853035834986,W,0
slp03,10110.0,10140.0,R,Sleep,W,0.8366666666666667,Sleep,0.20252509945156014,W,0
slp03,10140.0,10170.0,R,Sleep,W,0.76,Sleep,0.22588136774338038,W,0
slp03,10170.0,10200.0,R,Sleep,2,0.9066666666666666,Sleep,0.1563078807477809,2,0
slp03,10200.0,10230.0,R,Sleep,W,0.6533333333333333,Sleep,0.1602021434446435,W,0
slp03,10230.0,10260.0,R,Sleep,W,0.8633333333333333,Sleep,0.18132577777193631,W,0
slp03,10260.0,10290.0,R,Sleep,W,0.8366666666666667,Sleep,0.2002791339292916,W,0
slp03,10290.0,10320.0,1,Sleep,W,0.9033333333333333,Sleep,0.05534277264559762,W,0
slp03,10320.0,10350.0,R,Sleep,W,0.8266666666666667,Sleep,0.31901230094931615,W,0
slp03,10350.0,10380.0,R,Sleep,W,0.8833333333333333,Sleep,0.3951843134154753,W,0
slp03,10380.0,10410.0,W,W,W,0.8566666666666667,Sleep,0.4424160900074626,W,0
slp03,10410.0,10440.0,W,W,W,0.7533333333333333,Sleep,0.39481377039202054,W,0
slp03,10440.0,10470.0,W,W,W,0.9266666666666666,W,0.6039861960860163,W,0
slp03,10470.0,10500.0,W,W,W,0.79,Sleep,0.380490829796115,W,0
slp03,10500.0,10530.0,W,W,W,0.9133333333333333,Sleep,0.3346920667408824,W,0
slp03,10530.0,10560.0,W,W,2,0.7666666666666667,W,0.5995883449915559,2,0
slp03,10560.0,10590.0,W,W,W,0.9233333333333333,Sleep,0.3410302819539979,W,0
slp03,10590.0,10620.0,W,W,W,0.98,W,0.5755326960036093,W,0
slp03,10620.0,10650.0,W,W,W,0.7133333333333334,W,0.5177197187892646,W,0
slp03,10650.0,10680.0,W,W,W,0.9566666666666667,Sleep,0.49113915376408435,W,0
slp03,10680.0,10710.0,W,W,W,0.8733333333333333,W,0.5272923886013622,W,0
slp03,10710.0,10740.0,W,W,W,0.9233333333333333,Sleep,0.49389410866895633,W,0
slp03,10740.0,10770.0,W,W,W,0.9366666666666666,W,0.5198530761543922,W,0
slp03,10770.0,10800.0,W,W,W,0.8,Sleep,0.4737617813040678,W,0
slp03,10800.0,10830.0,1,Sleep,W,0.9833333333333333,Sleep,0.348921086705139,W,0
slp03,10830.0,10860.0,1,Sleep,W,0.8066666666666666,Sleep,0.11658757272931197,W,0
slp03,10860.0,10890.0,1,Sleep,W,0.9166666666666666,Sleep,0.3654928192800486,W,0
slp03,10890.0,10920.0,1,Sleep,W,0.89,W,0.5141584347624475,W,0
slp03,10920.0,10950.0,1,Sleep,W,0.84,W,0.6067911825424246,W,0
slp03,10950.0,10980.0,1,Sleep,W,0.7966666666666666,W,0.6781380970739261,W,0
slp03,10980.0,11010.0,2,Sleep,W,0.7066666666666667,Sleep,0.33126854981846054,W,0
slp03,11010.0,11040.0,2,Sleep,W,0.7566666666666667,Sleep,0.428228682506015,W,0
slp03,11040.0,11070.0,2,Sleep,W,0.97,Sleep,0.3623529990652223,W,0
slp03,11070.0,11100.0,2,Sleep,1,0.6633333333333333,Sleep,0.1533411348937899,1,0
slp03,11100.0,11130.0,2,Sleep,W,0.9366666666666666,Sleep,0.30991082056882924,W,0
slp03,11130.0,11160.0,2,Sleep,W,0.89,Sleep,0.17666910719882783,W,0
slp03,11160.0,11190.0,2,Sleep,1,0.7133333333333334,Sleep,0.0293800411429313,1,0
slp03,11190.0,11220.0,2,Sleep,1,0.8266666666666667,Sleep,0.2194289292072369,1,0
slp03,11220.0,11250.0,2,Sleep,2,0.8766666666666667,Sleep,0.08252618368617191,2,0
slp03,11250.0,11280.0,2,Sleep,2,0.55,Sleep,0.11292963145580572,2,0
slp03,11280.0,11310.0,2,Sleep,2,0.92,Sleep,0.057441235992850906,2,0
slp03,11310.0,11340.0,2,Sleep,2,0.86,Sleep,0.13945514290839345,2,0
slp03,11340.0,11370.0,2,Sleep,W,0.3933333333333333,Sleep,0.3077303576035233,W,0
slp03,11370.0,11400.0,2,Sleep,W,0.41,Sleep,0.147319571085086,W,0
slp03,11400.0,11430.0,2,Sleep,W,0.5666666666666667,Sleep,0.1030538564025312,W,0
slp03,11430.0,11460.0,2,Sleep,1,0.7133333333333334,Sleep,0.13294375952738702,1,0
slp03,11460.0,11490.0,2,Sleep,2,0.9066666666666666,Sleep,0.10659178581151955,2,0
slp03,11490.0,11520.0,2,Sleep,2,0.65,Sleep,0.11372755092563121,2,0
slp03,11520.0,11550.0,2,Sleep,2,0.62,Sleep,0.2328213274525116,2,0
slp03,11550.0,11580.0,2,Sleep,1,0.7433333333333333,Sleep,0.2250155945903757,1,0
slp03,11580.0,11610.0,2,Sleep,1,0.6066666666666667,Sleep,0.11360959910265986,1,0
slp03,11610.0,11640.0,1,Sleep,2,0.5766666666666667,Sleep,0.11449491183521855,2,0
slp03,11640.0,11670.0,2,Sleep,2,0.8866666666666667,Sleep,0.11042204556290956,2,0
slp03,11670.0,11700.0,2,Sleep,2,0.9866666666666667,Sleep,0.16478432941643806,2,0
slp03,11700.0,11730.0,2,Sleep,2,0.8533333333333334,Sleep,0.19087871989513888,2,0
slp03,11730.0,11760.0,2,Sleep,2,0.5933333333333334,Sleep,0.21868812073611058,2,0
slp03,11760.0,11790.0,2,Sleep,2,0.9566666666666667,Sleep,0.1277479384752683,2,0
slp03,11790.0,11820.0,2,Sleep,2,0.7866666666666666,Sleep,0.36289875485685746,2,0
slp03,11820.0,11850.0,2,Sleep,2,0.89,Sleep,0.14960799157649463,2,0
slp03,11850.0,11880.0,2,Sleep,W,0.8133333333333334,Sleep,0.383469791276164,W,0
slp03,11880.0,11910.0,2,Sleep,W,0.9,Sleep,0.22825765203183196,W,0
slp03,11910.0,11940.0,2,Sleep,W,0.8933333333333333,Sleep,0.33566409626688476,W,0
slp03,11940.0,11970.0,2,Sleep,W,0.7933333333333333,Sleep,0.21472205335630226,W,0
slp03,11970.0,12000.0,2,Sleep,1,0.7666666666666667,Sleep,0.2423000100117423,1,0
slp03,12000.0,12030.0,2,Sleep,2,0.74,Sleep,0.1941680486392899,2,0
slp03,12030.0,12060.0,2,Sleep,W,0.6333333333333333,Sleep,0.22321206216933775,W,0
slp03,12060.0,12090.0,2,Sleep,2,0.72,Sleep,0.18778921440386212,2,0
slp03,12090.0,12120.0,2,Sleep,2,0.8533333333333334,Sleep,0.3161078808463739,2,0
slp03,12120.0,12150.0,2,Sleep,2,0.7933333333333333,Sleep,0.27854566193634295,2,0
slp03,12150.0,12180.0,2,Sleep,2,0.43666666666666665,Sleep,0.2308058438960907,2,0
slp03,12180.0,12210.0,2,Sleep,2,0.9133333333333333,Sleep,0.20704401398460293,2,0
slp03,12210.0,12240.0,2,Sleep,2,0.8966666666666666,Sleep,0.24198153753606721,2,0
slp03,12240.0,12270.0,2,Sleep,2,0.8566666666666667,Sleep,0.19391146470775736,2,0
slp03,12270.0,12300.0,2,Sleep,2,0.92,Sleep,0.23289797797727885,2,0
slp03,12300.0,12330.0,2,Sleep,2,0.8866666666666667,Sleep,0.3818678282068023,2,0
slp03,12330.0,12360.0,2,Sleep,2,0.91,Sleep,0.1479154437500062,2,0
slp03,12360.0,12390.0,2,Sleep,2,0.8766666666666667,Sleep,0.1550668704371591,2,0
slp03,12390.0,12420.0,2,Sleep,2,0.7533333333333333,Sleep,0.1958687228878691,2,0
slp03,12420.0,12450.0,2,Sleep,2,0.8966666666666666,Sleep,0.2407300596098785,2,0
slp03,12450.0,12480.0,2,Sleep,2,0.8933333333333333,Sleep,0.19030162434585202,2,0
slp03,12480.0,12510.0,2,Sleep,2,0.8433333333333334,Sleep,0.1126237979458266,2,0
slp03,12510.0,12540.0,2,Sleep,2,0.9233333333333333,Sleep,0.053171662550052734,2,0
slp03,12540.0,12570.0,2,Sleep,2,0.9833333333333333,Sleep,0.30731564042675125,2,0
slp03,12570.0,12600.0,2,Sleep,2,0.75,Sleep,0.13033939754499163,2,0
slp03,12600.0,12630.0,2,Sleep,2,0.9466666666666667,Sleep,0.13909512704833862,2,0
slp03,12630.0,12660.0,2,Sleep,2,0.9833333333333333,Sleep,0.19597816420617756,2,0
slp03,12660.0,12690.0,2,Sleep,2,0.91,Sleep,0.20608014303547262,2,0
slp03,12690.0,12720.0,2,Sleep,2,0.9733333333333334,Sleep,0.14787482158885906,2,0
slp03,12720.0,12750.0,2,Sleep,2,0.9666666666666667,Sleep,0.07159989003649647,2,0
slp03,12750.0,12780.0,2,Sleep,2,0.9766666666666667,Sleep,0.1518384640396805,2,0
slp03,12780.0,12810.0,3,Sleep,2,0.9966666666666667,Sleep,0.17925712516872763,2,0
slp03,12810.0,12840.0,3,Sleep,2,0.9933333333333333,Sleep,0.08154479820073025,2,0
slp03,12840.0,12870.0,3,Sleep,2,0.7766666666666666,Sleep,0.20292532970346874,2,0
slp03,12870.0,12900.0,3,Sleep,2,0.9833333333333333,Sleep,0.29799517846504514,2,0
slp03,12900.0,12930.0,3,Sleep,2,0.9766666666666667,Sleep,0.3365391133933322,2,0
slp03,12930.0,12960.0,3,Sleep,2,0.9133333333333333,Sleep,0.11745385515646099,2,0
slp03,12960.0,12990.0,3,Sleep,2,0.9633333333333334,Sleep,0.016486889404985185,2,0
slp03,12990.0,13020.0,3,Sleep,2,0.98,Sleep,0.14729531075951,2,0
slp03,13020.0,13050.0,3,Sleep,2,0.9433333333333334,Sleep,0.12439810365378678,2,0
slp03,13050.0,13080.0,3,Sleep,2,0.9966666666666667,Sleep,0.008872534921091881,2,0
slp03,13080.0,13110.0,3,Sleep,2,0.82,Sleep,0.07642103775775339,2,0
slp03,13110.0,13140.0,3,Sleep,2,0.96,Sleep,0.22008672443184532,2,0
slp03,13140.0,13170.0,3,Sleep,2,0.89,Sleep,0.2528115925298996,2,0
slp03,13170.0,13200.0,3,Sleep,2,0.9233333333333333,Sleep,0.1381998642526445,2,0
slp03,13200.0,13230.0,3,Sleep,2,0.9533333333333334,Sleep,0.15023589499051285,2,0
slp03,13230.0,13260.0,3,Sleep,2,0.9966666666666667,Sleep,0.14728312722262238,2,0
slp03,13260.0,13290.0,3,Sleep,2,0.8566666666666667,Sleep,0.09341984816139462,2,0
slp03,13290.0,13320.0,3,Sleep,2,0.97,Sleep,0.2651264976877036,2,0
slp03,13320.0,13350.0,3,Sleep,2,0.99,Sleep,0.08451514521991249,2,0
slp03,13350.0,13380.0,3,Sleep,2,1.0,Sleep,0.2933418065738046,2,0
slp03,13380.0,13410.0,3,Sleep,2,0.9033333333333333,Sleep,0.24421249523718241,2,0
slp03,13410.0,13440.0,3,Sleep,2,0.9733333333333334,Sleep,0.12588629636334878,2,0
slp03,13440.0,13470.0,2,Sleep,2,0.9766666666666667,Sleep,0.1088470728709283,2,0
slp03,13470.0,13500.0,2,Sleep,2,0.9966666666666667,Sleep,0.011953416906296418,2,0
slp03,13500.0,13530.0,2,Sleep,2,0.9933333333333333,Sleep,0.20504971018554713,2,0
slp03,13530.0,13560.0,2,Sleep,2,0.9966666666666667,Sleep,0.044512738823934445,2,0
slp03,13560.0,13590.0,2,Sleep,2,0.9733333333333334,Sleep,0.05797798963911236,2,0
slp03,13590.0,13620.0,2,Sleep,2,0.98,Sleep,0.20638064243279305,2,0
slp03,13620.0,13650.0,1,Sleep,2,0.96,Sleep,0.17628719831025283,2,0
slp03,13650.0,13680.0,W,W,2,0.5733333333333334,W,0.6728425715984314,2,0
slp03,13680.0,13710.0,W,W,2,0.95,W,0.5189587958233262,2,0
slp03,13710.0,13740.0,W,W,2,0.9566666666666667,W,0.5260545493838082,2,0
slp03,13740.0,13770.0,W,W,2,1.0,Sleep,0.42479994398627774,2,0
slp03,13770.0,13800.0,W,W,2,0.9233333333333333,W,0.59512654406223,2,0
slp03,13800.0,13830.0,W,W,2,0.95,Sleep,0.42927640233343994,2,0
slp03,13830.0,13860.0,W,W,2,0.9666666666666667,W,0.552528166586201,2,0
